id,marca,nombre,presentacion,categoria_1,categoria_2,categoria_3,categoria_origen
8000350000080,VICENZI,Galletitas Amaretto Vicenzi 200 Gr,200.0 gr,Almacén,Snacks y Golosinas,,inferida
8000350000585,VICENZI,Vainillas Vicenzovo Vicenzi 200 Gr,200.0 gr,,,,sin clasificar
8000353000049,LUXARDO,Sambuca de Cesari Luxardo 750 Ml,750.0 ml,,,,sin clasificar
8000353003057,LUXARDO,Amaretto Luxardo 750 Cc,750.0 cc,,,,sin clasificar
8000353004023,LUXARDO,Licor Sambuca en Estuche Luxardo 750 Ml,750.0 ml,Bebidas con Alcohol,Licores y Aperitivos,,inferida
8000353005112,LUXARDO,Triplum Orange Luxardo 750 Cc,750.0 cc,,,,sin clasificar
8000353006218,LUXARDO,Licor Kirsch Luxardo 750 Ml,750.0 ml,Bebidas con Alcohol,Licores y Aperitivos,,inferida
8000353300019,LUXARDO,Licor Bitter Luxardo 750 Ml,750.0 ml,Bebidas con Alcohol,Licores y Aperitivos,,inferida
8000400203782,SIN MARCA,Licor de Hierbas 1 Un,1.0 un,Bebidas con Alcohol,Licores y Aperitivos,,inferida
8000500003787,FERRERO ROCHER,Bombones Chocolate Finos Ferrero Rocher 200 Gr,200.0 gr,Almacén,Snacks y Golosinas,,inferida
8000500009673,FERRERO ROCHER,Bombon Ferrero Rocher 300 Gr,300.0 gr,Almacén,Snacks y Golosinas,,inferida
8000500017333,RAFFAELLO,Bombones Raffaello 3 Un,3.0 un,Almacén,Snacks y Golosinas,,inferida
8000500020012,KINDER,Huevo de Chocolate Kinder 150 Gr,150.0 gr,Almacén,Snacks y Golosinas,,inferida
8000500041338,RAFFAELLO,Bombon de Coco y Almendra Raffaello 3 Un,3.0 un,Almacén,Snacks y Golosinas,,inferida
8000500128343,FERRERO ROCHER,Chocolate Eggs Cacao Ferrero 100 Gr,100.0 gr,Almacén,Desayuno y Merienda,,inferida
8000500128350,FERRERO ROCHER,Huevo de Chocolate con Avellana Ferrero Rocher 100 Gr,100.0 gr,Almacén,Snacks y Golosinas,,inferida
8000500189047,KINDER,Huevitos Mini Eggs Kinder 85 Gr,85.0 gr,,,,sin clasificar
8000570006046,MARTINI,Vermout Bitter Martini 1 Lt,1.0 lt,,,,sin clasificar
8000570036401,MARTINI,Vino Espumante Extra Brut Martini 750 Ml,750.0 ml,Bebidas con Alcohol,Espumantes,,inferida
8000570435402,MARTINI,Espumante Asti Martini 750 Cc,750.0 cc,Bebidas con Alcohol,Espumantes,,inferida
8000570552505,MARTINI,Vino Espumante Prosecco Martini 750 Cc,750.0 cc,Bebidas con Alcohol,Espumantes,,inferida
8000580203329,FINISH,Sales para Lavavajilla Lavavajilla Finish 1 Kg,1.0 kg,Limpieza,Cocina y Baño,,inferida
8000580204906,FINISH,Abrillantador Liquido para Lavavajillas Finish 500 Ml,500.0 ml,Limpieza,Cocina y Baño,,inferida
8001010009047,PONTI,Aceto Balsamico Modena Igp Ponti 250 Gr,250.0 gr,,,,sin clasificar
8001010020165,PONTI,Glasse de Soja Ponti 250 Gr,250.0 gr,,,,sin clasificar
8001010085454,PONTI,Tomates Secos Ponti 280 Gr,280.0 gr,,,,sin clasificar
8001010086499,PONTI,Morrones Grillados Ponti 280 Gr,280.0 gr,,,,sin clasificar
8001010087748,PONTI,Pesto a la Genovesa Ponti 530 Gr,530.0 gr,,,,sin clasificar
8001060018921,SACLA,Morrones Grillados Sacla 290 Gr,290.0 gr,,,,sin clasificar
8001060024861,SACLA,Salsa Esparragos Frasco Sacla 190 Gr,190.0 gr,Almacén,Condimentos y Salsas,,inferida
8001060024878,SACLA,Salsa de Alcauciles Sacla 190 Gr,190.0 gr,Almacén,Condimentos y Salsas,,inferida
8001090905154,PAMPERS,Toalla Humeda Bebe Sensitive Pampers 56 Un,56.0 un,Bebés,Higiene,,inferida
8001090905239,PAMPERS,Toallitas Humedas Sensitive Pampers 12 Un,12.0 un,Bebés,Higiene,,inferida
8001090905390,PAMPERS,Toallitas Humedas Fresh Clean Pampers 48 Un,48.0 un,Bebés,Higiene,,inferida
8001110004003,DI SARONNO,Licor de Amaretto Di Saronno 700 Ml,700.0 ml,Bebidas con Alcohol,Licores y Aperitivos,,inferida
8001110016303,DI SARONNO,Licor de Amaretto Original Di Saronno 700 Ml,700.0 ml,Bebidas con Alcohol,Licores y Aperitivos,,inferida
8001200025505,AGNESI,Fideos Fusilli Agnesi 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001200033340,AGNESI,Fideos Taglietelle Mezzane Agnesi 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001200045053,AGNESI,Fideos Spaghettini Agnesi 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250000699,DE CECCO,Couscous de Cecco 500 Gr,500.0 gr,,,,sin clasificar
8001250001085,DE CECCO,Fideos Tagliatelle de Cecco 250 Gr,250.0 gr,Almacén,Harinas y Pastas,,inferida
8001250005090,DE CECCO,Fideos Largos Semolados Linguine de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250008510,DE CECCO,Arroz Carnaroli de Cecco 1 Kg,1.0 kg,Almacén,Harinas y Pastas,,inferida
8001250009852,DE CECCO,Salsa Passata di Pomodoro Frasco de Cecco 700 Gr,700.0 gr,Almacén,Condimentos y Salsas,,inferida
8001250009999,DE CECCO,Ñoquis de Papa de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250019769,DE CECCO,Tomate Pomodori Pelate de Cecco 400 Gr,400.0 gr,Frescos,Verduras,,inferida
8001250069139,DE CECCO,Salsa Siciliana Frasco de Cecco 200 Gr,200.0 gr,Almacén,Condimentos y Salsas,,inferida
8001250069146,DE CECCO,Salsa Arrabiata Frasco de Cecco 200 Gr,200.0 gr,Almacén,Condimentos y Salsas,,inferida
8001250069160,DE CECCO,Salsa Napolitana Frasco de Cecco 200 Gr,200.0 gr,Almacén,Condimentos y Salsas,,inferida
8001250099198,DE CECCO,Salsa de Pesto Genovese de Cecco 200 Gr,200.0 gr,Almacén,Condimentos y Salsas,,inferida
8001250120052,DE CECCO,Fideos Largos Semolado Fusilli Lunghi de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120069,DE CECCO,Fideos Largos Semolado Fettuccelle de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120076,DE CECCO,Fideos Linguine de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120090,DE CECCO,Fideos Capellini N°9 De Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120106,DE CECCO,Fideos Fedelini de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120113,DE CECCO,Fideos Largos Semolado Spaghettini de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120120,DE CECCO,Fideos Spaghetti de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120144,DE CECCO,Fideos Largos Semolado Bucatini N°15 de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120182,DE CECCO,Fideos Zita De Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120243,DE CECCO,Rigatoni de Cecco 500 Gr,500.0 gr,,,,sin clasificar
8001250120342,DE CECCO,Fideos Guiseros Fusilli de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120410,DE CECCO,Fideos Guiseros Penne Rigatte de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120731,DE CECCO,Fideos Puntalette De Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120915,DE CECCO,Fideos Guiseros Orechiette de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250120939,DE CECCO,Fideos Guiseros Farfalle de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250121264,DE CECCO,Fideos Guiseros Conchiglioni Rigat de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250121707,DE CECCO,Pastas Vermicelli de Cecco 500 Gr,500.0 gr,,,,sin clasificar
8001250145345,DE CECCO,Fideos Fusilli Tricolor de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250152015,DE CECCO,Fideos Pappardelle Nido Semola de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250152039,DE CECCO,Tagliatelle Nido de Semola de Cecco 500 Gr,500.0 gr,,,,sin clasificar
8001250201010,DE CECCO,Fideos Pappar Matasse Huevo de Cecco 250 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250201034,DE CECCO,Fideos Fettucine Matasse al Huevo de Cecco 250 Gr,250.0 gr,Almacén,Harinas y Pastas,,inferida
8001250220011,DE CECCO,Aceite de Oliva Extra Virgen de Cecco 1 Lt,1.0 lt,Almacén,Aceites,,inferida
8001250220028,DE CECCO,Aceite de Oliva Extra Virgen de Cecco 500 Ml,500.0 ml,Almacén,Aceites,,inferida
8001250253033,DE CECCO,Fideos Fettuccine 308 de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250410122,DE CECCO,Fideos Spaghetti Espinaca de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250410412,DE CECCO,Fideos Penne Rigate de Cecco 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001250501073,DE CECCO,Fideos Tagliatele Matasse al Huevo con Espinaca de Cecco 250 Gr,250.0 gr,Almacén,Harinas y Pastas,,inferida
8001420001624,INVERNI,Arroz Arborio Inverni 1 Kg,1.0 kg,Almacén,Harinas y Pastas,,inferida
8001420001921,INVERNI,Arroz Vialone Inverni 1 Kg,1.0 kg,Almacén,Harinas y Pastas,,inferida
8001420001938,INVERNI,Arroz Carnaroli Inverni 1 Kg,1.0 kg,Almacén,Harinas y Pastas,,inferida
8001420002140,INVERNI,Arroz Arborio Varietale Inverni 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001420006940,INVERNI,Arroz Arborio Varietale Inverni 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001420007053,INVERNI,Risotto Alla Milanese Inverni 1 Kg,1.0 kg,,,,sin clasificar
8001420007060,INVERNI,Risotto al Funghi Porcini Inverni 1 Kg,1.0 kg,,,,sin clasificar
8001420007077,INVERNI,Risotto al 4 Formaggi Inverni 1 Kg,1.0 kg,,,,sin clasificar
8001435310018,BIRRA MORETTI,Cerveza Premiun Lager Birra Moretti 330 Cc,330.0 cc,Bebidas con Alcohol,Cervezas,,inferida
8001860000041,SCOTTI,Arroz Scotti 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001860010019,SCOTTI,Arroz Carnaroli Scotti 1 Kg,1.0 kg,Almacén,Harinas y Pastas,,inferida
8001860010064,SCOTTI,Arroz Scotti 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001860201011,SCOTTI,Arroz Arborio Scotti 1 Kg,1.0 kg,Almacén,Harinas y Pastas,,inferida
8001860201516,SCOTTI,Arroz Arborio Scotti 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001860257131,SCOTTI,Arroz Scotti 210 Gr,210.0 gr,Almacén,Harinas y Pastas,,inferida
8001860257803,SCOTTI,Risotto Marinero Riso Scotti 210 Gr,210.0 gr,,,,sin clasificar
8001860257827,SCOTTI,Arroz Scotti 210 Gr,210.0 gr,Almacén,Harinas y Pastas,,inferida
8001860260292,SCOTTI,Arroz Scotti 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8001860350016,SCOTTI,Arroz Scotti 210 Gr,210.0 gr,Almacén,Harinas y Pastas,,inferida
8001860350030,SCOTTI,Arroz Scotti 210 Gr,210.0 gr,Almacén,Harinas y Pastas,,inferida
8001860810008,RISO SCOTTI,Leche Vegetal Base Arroz sin Tacc Riso Scotti 1 Lt,1.0 lt,Frescos,Lácteos,,inferida
8001860870040,SCOTTI,Arroz Scotti 1 Kg,1.0 kg,Almacén,Harinas y Pastas,,inferida
8001876020019,COLAVITA,Aceite de Oliva Extra Virgen Colavita 1 Lt,1.0 lt,Almacén,Aceites,,inferida
8001876020026,SIN MARCA,Aceite de Oliva Extra Virgen 500 Cc,500.0 cc,Almacén,Aceites,,inferida
8001876020033,SIN MARCA,Aceite de Oliva Extra Virgen 250 Ml,250.0 ml,Almacén,Aceites,,inferida
8001876020088,COLAVITA,Aceite de Oliva Extra Virgen Colavita 750 Ml,750.0 ml,Almacén,Aceites,,inferida
8001876021023,COLAVITA,Aceite de Oliva Extra Virgen Colavita 500 Ml,500.0 ml,Almacén,Aceites,,inferida
8001876021030,COLAVITA,Aceite de Oliva Colavita 250 Ml,250.0 ml,Almacén,Aceites,,inferida
8001876071011,COLAVITA,Corazones de Alcauciles en Frasco Colavita 340 Gr,340.0 gr,,,,sin clasificar
8001876071028,COLAVITA,Corazones de Alcauciles Colavita 340 Gr,340.0 gr,,,,sin clasificar
8001876071035,COLAVITA,Tomate Seco en Aceite Colavita 340 Gr,340.0 gr,Frescos,Verduras,,inferida
8001876071042,COLAVITA,Berenjenas con Pimiento Colavita 340 Gr,340.0 gr,Frescos,Verduras,,inferida
8001876550240,COLAVITA,Aceto de Vino Cabernet Colavita 500 Ml,500.0 ml,Bebidas con Alcohol,Vinos,,inferida
8001876550561,COLAVITA,Aceto Balsamico Colavita 500 Ml,500.0 ml,,,,sin clasificar
8001876550646,COLAVITA,Aceto de Vino de Frambuesa Colavita 500 Ml,500.0 ml,Bebidas con Alcohol,Vinos,,inferida
8001876552442,COLAVITA,Aceto Balsamico Colavita 250 Ml,250.0 ml,,,,sin clasificar
8001876556044,COLAVITA,Aceto Balsamico Colavita 250 Ml,250.0 ml,,,,sin clasificar
8001940003375,VILEDA,Guantes Fuerte Chico Vileda 2 Un,2.0 un,,,,sin clasificar
8001940003382,VILEDA,Guantes Medianos Fuerte Vileda 2 Un,2.0 un,,,,sin clasificar
8001940003399,VILEDA,Guantes Fuerte Grande Vileda 2 Un,2.0 un,,,,sin clasificar
8002030138250,GLADE,Desodorante Smile Citrico Brisa Glade 3.15 Gr,3.15 gr,Limpieza,Aromatizantes e Insecticidas,,inferida
8002210112445,FILIPPO BERIO,Salsa de Pesto Clasico Filippo Berio 190 Gr,190.0 gr,Almacén,Condimentos y Salsas,,inferida
8002210112704,FILIPPO BERIO,Salsa de Pesto Rosso Frasco Filippo Berio 190 Gr,190.0 gr,Almacén,Condimentos y Salsas,,inferida
8002210121614,FILIPPO BERIO,Salsa de Pesto Olivas Negras Filippo Berio 190 Gr,190.0 gr,Almacén,Condimentos y Salsas,,inferida
8002210122499,FILIPPO BERIO,Aceto Balsamico Di Modena Filippo Berio 250 Ml,250.0 ml,,,,sin clasificar
8002210123090,FILIPPO BERIO,Aceite de Oliva Extra Virgen en Aerosol Filippo Berio 200 Ml,200.0 ml,Almacén,Aceites,,inferida
8002210123113,FILIPPO BERIO,Aceite de Oliva Rocio Vegetal en Aerosol Filippo Berio 200 Cc,200.0 cc,Almacén,Aceites,,inferida
8002210500105,FILIPPO BERIO,Aceite de Oliva Extra Virgen Filippo Berio 250 Ml,250.0 ml,Almacén,Aceites,,inferida
8002210500204,FILIPPO BERIO,Aceite de Oliva Puro Filippo Berio 500 Cc,500.0 cc,Almacén,Aceites,,inferida
8002210560000,FILIPPO BERIO,Aceite de Oliva Extra Virgen Filippo Berio 750 Ml,750.0 ml,Almacén,Aceites,,inferida
8002331002007,COLAVITA,Pan Dulce Panettone N° 46 Colavita 1 Kg,1.0 kg,,,,sin clasificar
8002331002304,COLAVITA,Pan Dulce Panettone N° 47 Colavita 500 Gr,500.0 gr,,,,sin clasificar
8002331002502,COLAVITA,Pan Dulce Panettone N° 554 Di Pasticceria Colavita 1 Kg,1.0 kg,,,,sin clasificar
8002331008610,VALENTINO,Panettone Cranberry Valentino 500 Gr,500.0 gr,,,,sin clasificar
8002710332992,ZANETTI,Queso Mascarpone Zanetti 250 Gr,250.0 gr,Frescos,Lácteos,,inferida
8002710333012,ZANETTI,Queso Mascarpone Zanetti 250 Gr,250.0 gr,Frescos,Lácteos,,inferida
8002710333036,ZANETTI,Queso Mascarpone Zanetti 250 Gr,250.0 gr,Frescos,Lácteos,,inferida
8002710401506,ZANETTI,Queso Parmigiano Reggiano Zanetti 150 Gr,150.0 gr,Frescos,Lácteos,,inferida
8002710411505,ZANETTI,Queso Grana Padano Zanetti 150 Gr,150.0 gr,Frescos,Lácteos,,inferida
8002710440147,ZANETTI,Queso Gran Spicco Zanetti 150 Gr,150.0 gr,Frescos,Lácteos,,inferida
8002910006938,FINISH,Lavavajilla en Polvo Finish 1.0 Kg,1.0 kg,Limpieza,Cocina y Baño,,inferida
8002910014957,FINISH,Finish Detergente Vajilla Tabletas 22 Un,22.0 un,Limpieza,Cocina y Baño,,inferida
8002920103160,LA DORIA,Tomate Perita Entero Pelado La Doria 400 Gr,400.0 gr,Frescos,Verduras,,inferida
8002920107168,LA DORIA,Tomate Pelado Cubeteado La Doria 400 Gr,400.0 gr,Frescos,Verduras,,inferida
8002990292092,VEET,Crema Depilatoria Piel Normal Silck & Fresh Veet Caja 100 Ml,100.0 ml,,,,sin clasificar
8002990292139,VEET,Crema Depilatoria Piel Sensible Silck & Fresh Veet Caja 100 Ml,100.0 ml,,,,sin clasificar
8003670713357,CHICCO,Tetina de Silicona Chicco 2 Un,2.0 un,,,,sin clasificar
8003670739562,CHICCO,Chupete de Silicona Chicco 2 Un,2.0 un,,,,sin clasificar
8003670739593,CHICCO,Chupete de Silicona Chicco 2 Un,2.0 un,,,,sin clasificar
8003670739753,CHICCO,Chupete de Silicona Chicco 1 Un,1.0 un,,,,sin clasificar
8003670895459,CHICCO,Asas para Biberon Chicco 2 Un,2.0 un,,,,sin clasificar
8003753900520,ILLY,Cafe en Grano Expresso Tostado Illy 250 Gr,250.0 gr,Almacén,Desayuno y Merienda,,inferida
8003753900704,ILLY,Cafe Molido Tostado Lata Illy 125 Gr,125.0 gr,Almacén,Desayuno y Merienda,,inferida
8003753970042,ILLY,Cafe en Grano Mon Brazil Illy Lata 250 Gr,250.0 gr,Almacén,Desayuno y Merienda,,inferida
8003753970073,ILLY,Cafe en Grano Mon Guatemala Illy Lata 250 Gr,250.0 gr,Almacén,Desayuno y Merienda,,inferida
8004160660304,FRANGÓLICO,Licor de Avellanas Frangelico 700 Ml,700.0 ml,Bebidas con Alcohol,Licores y Aperitivos,,inferida
8004200128702,MAPA,Guantes Chicos Mapa Plisse 2 Un,2.0 un,,,,sin clasificar
8004200128801,MAPA,Guantes Medianos Mapa Plisse 2 Un,2.0 un,,,,sin clasificar
8004200128900,MAPA,Guantes Grandes Mapa Plisse 2 Un,2.0 un,,,,sin clasificar
8004200129006,MAPA,Guantes Extra Grandes Mapa Plisse 2 Un,2.0 un,,,,sin clasificar
8004323110028,COLAVITA,Fideos Colavita Spaghettini 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323110035,COLAVITA,Fideos Spaghetti Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323110134,COLAVITA,Fideos Linguine Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323110141,COLAVITA,Fideos de Semola Tagliatelle Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323110158,COLAVITA,Fideos de Semola Fettuccine Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323110479,COLAVITA,Fideos Rigatoni Romani Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323110493,COLAVITA,Ñoquis de Semola Gnocchi Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323110707,COLAVITA,Fideos Corto Fusili Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323111605,COLAVITA,Fideos de Semola Colavita Farfalle 500 Gr 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323111643,COLAVITA,Fideos Orecchiette Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323113487,COLAVITA,Fideos Colavita Tofe Tricolor 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323113630,COLAVITA,Fideos de Semola Colavita Ruote Tricolor 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323130378,COLAVITA,Fideos Colavita Penne Rigate 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323212654,COLAVITA,Fideos Nido Capellini Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323212678,COLAVITA,Fideos Tagliatelle Nido Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323212685,COLAVITA,Fideos Fetuccine Nido Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323212708,COLAVITA,Fideos Papardelle Nido Colavita 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323240039,COLAVITA,Spaghetti Colavita 500 Gr,500.0 gr,,,,sin clasificar
8004323240473,COLAVITA,Fideos Colavita Rigatoni Rom X5,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004323312675,COLAVITA,Tagliatelle Nido Verde Colavita 500 Gr,500.0 gr,,,,sin clasificar
8004323413402,COLAVITA,Fideos de Semola Colavita Eliche Tricolor 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004350000392,ZARA,Fideos Penne Rigatti Tricolor Zara 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004350130037,PASTA ZARA,Fideos Semolados Spaghetti Pasta Zara 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004350130051,ZARA,Fideos Vermicelli Zara 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004350130495,ZARA,Fideos Penne Rigatti Zara 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004400007203,ANTICA,Vermouth Antica Formula 1 Lt,1.0 lt,,,,sin clasificar
8004400070375,BORGHETTI,Licor de Anis Sambuca Borghetti 700 Cc,700.0 cc,Bebidas con Alcohol,Licores y Aperitivos,,inferida
8004673600125,SIN MARCA,Queso Grana Padano 1 Un,1.0 un,Frescos,Lácteos,,inferida
8004690051405,LA MOLINASA,Fideo Vermicelli La Molisana 500 Gr,500.0 gr,,,,sin clasificar
8004690051504,LA MOLINASA,Fideo Spaghetti 15 La Molisana 500 Gr,500.0 gr,,,,sin clasificar
8004690052006,LA MOLINASA,Fideo Penne Ziti Rigate La Molisana 500 Gr,500.0 gr,,,,sin clasificar
8004690052808,LA MOLINASA,Fideo Fusilli La Molisana 500 Gr,500.0 gr,,,,sin clasificar
8004690321515,GIUSEPPE FERRO,Fideos Largos Spaghetto Quad Giuseppe Ferro 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8004690372807,MAJORA,Fideos Fusilli Majora 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005110043109,MUTTI,Tomates Pelados Perita Lata Mutti 2.5 Kg,2.5 kg,,,,sin clasificar
8005110060007,MUTTI,Tomates Pelados Perita en Lata Mutti 400 Gr,400.0 gr,,,,sin clasificar
8005110171215,MUTTI,Tomate Cubeteado Mutti 690 Gr,690.0 gr,Frescos,Verduras,,inferida
8005110172038,MUTTI,Salsa de Tomate y Cebolla en Botella Mutti 560 Gr,560.0 gr,Frescos,Verduras,,inferida
8005110180002,MUTTI,Ketchup en Botella Mutti 340 Gr,340.0 gr,,,,sin clasificar
8005110551215,MUTTI,Salsa para Pizza en Lata Mutti 400 Gr,400.0 gr,Almacén,Condimentos y Salsas,,inferida
8005110630408,PASSATA MUTTI,Salsa de Tomate Passata Mutti 400 Gr,400.0 gr,Frescos,Verduras,,inferida
8005121000061,DIVELLA,Fideos Bucatani Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000085,DIVELLA,Fideos Spaghetti Ristorante Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000092,DIVELLA,Fideos Spaghettini Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000122,DIVELLA,Fideos Fettuccine Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000146,DIVELLA,Fideos Linguine Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000276,DIVELLA,Fideos Penne Ziti Rigate Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000290,DIVELLA,Fideos Pennoni Rogati Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000375,DIVELLA,Fideos Riccioli Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000399,DIVELLA,Fideos Fusilloni Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000405,DIVELLA,Fideos Fusilli Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000566,DIVELLA,Fideos Pipe Rigate Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000740,DIVELLA,Fideos Stelline Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000771,DIVELLA,Fideos Acino Di Pepe Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000801,DIVELLA,Fideos Paccheri Napoletani Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121000900,DIVELLA,Fideos Fettuccine Nidi Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121001006,DIVELLA,Fideos Pappardelle Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121002102,DIVELLA,Fideos Orecchiette Baresi Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121002850,DIVELLA,Fideos Farfalle Divella 500 Gr,500.0 gr,Almacén,Harinas y Pastas,,inferida
8005121006124,DIVELLA,Tomate Perita Divella 400 Gr,400.0 gr,Frescos,Verduras,,inferida
8005121031126,DIVELLA,Fideos Fettucini Divella 250 Gr,250.0 gr,Almacén,Harinas y Pastas,,inferida
8005121040845,DIVELLA,Canelones Divella 250 Gr,250.0 gr,Almacén,Harinas y Pastas,,inferida
8005121210101,DIVELLA,Salsa Passatta di Pomodoro Divella 720 Gr,720.0 gr,Almacén,Condimentos y Salsas,,inferida
8005121211061,DIVELLA,Pesto Alla Genovese Divella 190 Gr,190.0 gr,,,,sin clasificar
8005121211078,DIVELLA,Pesto Alla Siciliana Divella 190 Gr,190.0 gr,,,,sin clasificar
8005121211085,DIVELLA,Salsa Aglio Olio E Peperocino Divella 190 Gr,190.0 gr,Almacén,Condimentos y Salsas,,inferida
8005121211122,DIVELLA,Pesto Alla Genovese Divella 190 Gr,190.0 gr,,,,sin clasificar
8005121217162,DIVELLA,Aceite Oliva Extra Virgen Clasico Divella 500 Ml,500.0 ml,Almacén,Aceites,,inferida
8005510001563,MONINI,Aceite de Oliva Extra Virgen Delicado Monini 500 Ml,500.0 ml,Almacén,Aceites,,inferida
8005829000080,ORO CELLINI,Grappa Oro Cellini 700 Ml,700.0 ml,,,,sin clasificar
8005829003579,ALEXANDER,Grappa Bianca Alexander Funda 700 Ml,700.0 ml,,,,sin clasificar
8005829139001,ALEXANDER,Grappa Platinum Estuche Alexander 700 Ml,700.0 ml,,,,sin clasificar
